index,n_particles,n_simulations,parallel_time,serial_time
0,2000,5,1.9950916767120361,0.19803881645202637
0,250,1,0.9985613822937012,0.0020172595977783203
0,500,1,0.9323909282684326,0.0034618377685546875
0,750,1,0.9977829456329346,0.005309581756591797
0,1000,1,0.9693725109100342,0.007536172866821289
0,1250,1,1.0002186298370361,0.013760089874267578
0,1500,1,0.9747180938720703,0.0202481746673584
0,1750,1,0.9810922145843506,0.02651357650756836
0,2000,1,0.9984147548675537,0.03041529655456543
0,250,2,1.218040943145752,0.003061056137084961
0,500,2,1.2550134658813477,0.005977630615234375
0,750,2,1.1265368461608887,0.011301517486572266
0,1000,2,1.1398735046386719,0.01899862289428711
0,1250,2,1.1762347221374512,0.0280759334564209
0,1500,2,1.3534414768218994,0.0401158332824707
0,1750,2,1.2099387645721436,0.053618431091308594
0,2000,2,1.1843161582946777,0.0704805850982666
0,250,3,1.3854687213897705,0.00371551513671875
0,500,3,1.3903987407684326,0.00847625732421875
0,750,3,1.4910731315612793,0.018611669540405273
0,1000,3,1.4999182224273682,0.025578975677490234
0,1250,3,1.4785594940185547,0.04169440269470215
0,1500,3,1.4630446434020996,0.060886383056640625
0,1750,3,1.446955680847168,0.08305215835571289
0,2000,3,1.4643661975860596,0.12918329238891602
0,250,4,1.687342643737793,0.00455164909362793
0,500,4,1.6933119297027588,0.010894298553466797
0,750,4,1.6186027526855469,0.023054122924804688
0,1000,4,1.6881778240203857,0.03715777397155762
0,1250,4,1.7103102207183838,0.06331968307495117
0,1500,4,1.7173984050750732,0.0888676643371582
0,1750,4,1.7469451427459717,0.11980319023132324
0,2000,4,1.7479252815246582,0.15692424774169922
0,250,5,1.8268907070159912,0.006089448928833008
0,500,5,1.8833611011505127,0.01586294174194336
0,750,5,1.9401915073394775,0.03226017951965332
0,1000,5,1.9426989555358887,0.048999786376953125
0,1250,5,1.9559745788574219,0.07417654991149902
0,1500,5,1.9171583652496338,0.12240457534790039
0,1750,5,1.9859850406646729,0.1386709213256836
0,2000,5,1.9960031509399414,0.19891929626464844
0,250,1,0.9307060241699219,0.0020275115966796875
0,500,1,0.9857668876647949,0.0032062530517578125
0,750,1,0.9754064083099365,0.005089998245239258
0,1000,1,0.9759769439697266,0.00995326042175293
0,1250,1,1.0365209579467773,0.014448881149291992
0,1500,1,0.9453518390655518,0.019820451736450195
0,1750,1,1.0077011585235596,0.026201486587524414
0,2000,1,1.0327301025390625,0.03769516944885254
0,250,2,1.0824942588806152,0.00292205810546875
0,500,2,1.179004192352295,0.005975961685180664
0,750,2,1.2458574771881104,0.01417231559753418
0,1000,2,1.1755619049072266,0.01950669288635254
0,1250,2,1.1088056564331055,0.027075529098510742
0,1500,2,1.0914068222045898,0.03934812545776367
0,1750,2,1.1926782131195068,0.06013083457946777
0,2000,2,1.3428666591644287,0.06975340843200684
0,250,3,1.312971830368042,0.0038793087005615234
0,500,3,1.4110612869262695,0.007714509963989258
0,750,3,1.3986096382141113,0.01641225814819336
0,1000,3,1.3400650024414062,0.026777029037475586
0,1250,3,1.494664192199707,0.04399394989013672
0,1500,3,1.4992749691009521,0.060585975646972656
0,1750,3,1.4665141105651855,0.08921074867248535
0,2000,3,1.5598039627075195,0.09923934936523438
0,250,4,1.7009127140045166,0.004548072814941406
0,500,4,1.63897705078125,0.011176347732543945
0,750,4,1.6869652271270752,0.022064685821533203
0,1000,4,1.754870891571045,0.03891563415527344
0,1250,4,1.7117416858673096,0.06795668601989746
0,1500,4,1.6965513229370117,0.09489822387695312
0,1750,4,1.692204236984253,0.13384127616882324
0,2000,4,1.716834545135498,0.14775443077087402
0,250,5,1.856302261352539,0.0060312747955322266
0,500,5,1.8721306324005127,0.018413305282592773
0,750,5,1.876490592956543,0.03280067443847656
0,1000,5,1.8990306854248047,0.054555654525756836
0,1250,5,2.115114212036133,0.08609724044799805
0,1500,5,1.9932661056518555,0.12514686584472656
0,1750,5,1.9943089485168457,0.16108155250549316
0,2000,5,2.002952814102173,0.18529605865478516
0,250,1,0.9359109401702881,0.002210855484008789
0,500,1,1.0051438808441162,0.0031349658966064453
0,750,1,1.01804780960083,0.006395101547241211
0,1000,1,0.9419054985046387,0.009806632995605469
0,1250,1,1.0151174068450928,0.011777162551879883
0,1500,1,0.9643239974975586,0.017054080963134766
0,1750,1,1.0253441333770752,0.025144577026367188
0,2000,1,1.0662930011749268,0.03266596794128418
0,250,2,1.116959571838379,0.0030333995819091797
0,500,2,1.269115924835205,0.0070078372955322266
0,750,2,1.318638563156128,0.012691736221313477
0,1000,2,1.175816535949707,0.018497943878173828
0,1250,2,1.2169461250305176,0.027423381805419922
0,1500,2,1.2455415725708008,0.04299449920654297
0,1750,2,1.242884874343872,0.05620431900024414
0,2000,2,1.2327487468719482,0.0716562271118164
0,250,3,1.4176874160766602,0.0038301944732666016
0,500,3,1.4746782779693604,0.008387327194213867
0,750,3,1.4738929271697998,0.015932559967041016
0,1000,3,1.4104409217834473,0.02871990203857422
0,1250,3,1.4260046482086182,0.043401479721069336
0,1500,3,1.5344090461730957,0.06069803237915039
0,1750,3,1.4648857116699219,0.09311866760253906
0,2000,3,1.4501311779022217,0.1080317497253418
0,250,4,1.6683948040008545,0.004705667495727539
0,500,4,1.603834629058838,0.012662649154663086
0,750,4,1.6567699909210205,0.024250030517578125
0,1000,4,1.7247459888458252,0.039710283279418945
0,1250,4,1.6737756729125977,0.05769753456115723
0,1500,4,1.6541061401367188,0.08564424514770508
0,1750,4,1.7150356769561768,0.13288187980651855
0,2000,4,1.701617956161499,0.1529238224029541
0,250,5,1.9338712692260742,0.005510091781616211
0,500,5,1.9248192310333252,0.014847755432128906
0,750,5,1.9208688735961914,0.031690359115600586
0,1000,5,1.9554505348205566,0.058728694915771484
0,1250,5,1.9903817176818848,0.07838678359985352
0,1500,5,1.969175100326538,0.11242008209228516
0,1750,5,2.000161647796631,0.1400165557861328
0,2000,5,2.0438976287841797,0.20377659797668457
0,250,1,0.9547317028045654,0.0023794174194335938
0,500,1,0.961158037185669,0.003283262252807617
0,750,1,1.0755548477172852,0.005624532699584961
0,1000,1,0.9330959320068359,0.008138656616210938
0,1250,1,1.0116393566131592,0.013025522232055664
0,1500,1,0.9536857604980469,0.018089771270751953
0,1750,1,1.0042610168457031,0.024997234344482422
0,2000,1,1.008631706237793,0.0359797477722168
0,250,2,1.093858242034912,0.003154754638671875
0,500,2,1.1685969829559326,0.006298065185546875
0,750,2,1.082970142364502,0.012214899063110352
0,1000,2,1.1790716648101807,0.019118309020996094
0,1250,2,1.1644763946533203,0.029540061950683594
0,1500,2,1.2387902736663818,0.040699005126953125
0,1750,2,1.2286124229431152,0.04832935333251953
0,2000,2,1.2833013534545898,0.07213211059570312
0,250,3,1.5077273845672607,0.003825664520263672
0,500,3,1.4218285083770752,0.00898885726928711
0,750,3,1.457275390625,0.018581867218017578
0,1000,3,1.4235775470733643,0.027954816818237305
0,1250,3,1.4913723468780518,0.04320120811462402
0,1500,3,1.4819879531860352,0.06792449951171875
0,1750,3,1.5402066707611084,0.08972668647766113
0,2000,3,1.4921624660491943,0.10659050941467285
0,250,4,1.614546537399292,0.004988908767700195
0,500,4,1.7782135009765625,0.010704755783081055
0,750,4,1.6950786113739014,0.02054142951965332
0,1000,4,1.6704132556915283,0.04076099395751953
0,1250,4,1.6927454471588135,0.0577244758605957
0,1500,4,1.7355098724365234,0.08402705192565918
0,1750,4,1.730046272277832,0.12601900100708008
0,2000,4,1.730165958404541,0.15456509590148926
0,250,5,1.9287991523742676,0.005521059036254883
0,500,5,1.9192626476287842,0.014772176742553711
0,750,5,1.9205138683319092,0.030283212661743164
0,1000,5,1.9405572414398193,0.05131721496582031
0,1250,5,1.9634854793548584,0.07736396789550781
0,1500,5,1.9853096008300781,0.12347197532653809
0,1750,5,1.988494873046875,0.16441607475280762
0,2000,5,2.0046634674072266,0.1947040557861328
0,250,1,0.9765458106994629,0.002071380615234375
0,500,1,0.9699575901031494,0.003275156021118164
0,750,1,0.9917213916778564,0.0056765079498291016
0,1000,1,0.9615509510040283,0.00832986831665039
0,1250,1,1.0011801719665527,0.013271331787109375
0,1500,1,1.0223057270050049,0.019434452056884766
0,1750,1,1.047853946685791,0.022778034210205078
0,2000,1,1.0267133712768555,0.03355813026428223
0,250,2,1.108046531677246,0.0030472278594970703
0,500,2,1.2945280075073242,0.006171226501464844
0,750,2,1.1977565288543701,0.01045989990234375
0,1000,2,1.2827482223510742,0.021389484405517578
0,1250,2,1.1396524906158447,0.03620600700378418
0,1500,2,1.212923288345337,0.04055929183959961
0,1750,2,1.181002140045166,0.06107354164123535
0,2000,2,1.1905114650726318,0.07411980628967285
0,250,3,1.3942275047302246,0.004017829895019531
0,500,3,1.3995587825775146,0.009335756301879883
0,750,3,1.3334300518035889,0.0211331844329834
0,1000,3,1.4213967323303223,0.027487516403198242
0,1250,3,1.460878849029541,0.043285369873046875
0,1500,3,1.5058274269104004,0.0617218017578125
0,1750,3,1.9274938106536865,0.1293165683746338
0,2000,3,1.5432329177856445,0.1120154857635498
0,250,4,1.6644601821899414,0.0048999786376953125
0,500,4,1.6910526752471924,0.010637283325195312
0,750,4,1.6138854026794434,0.026210308074951172
0,1000,4,1.6454288959503174,0.0404047966003418
0,1250,4,1.7064452171325684,0.06465911865234375
0,1500,4,1.7137067317962646,0.09218645095825195
0,1750,4,1.7170782089233398,0.1310129165649414
0,2000,4,1.7643072605133057,0.17048048973083496
0,250,5,1.9222352504730225,0.006087303161621094
0,500,5,1.8441812992095947,0.018952369689941406
0,750,5,1.8669767379760742,0.036000728607177734
0,1000,5,1.919041395187378,0.05756568908691406
0,1250,5,1.898503065109253,0.09983205795288086
0,1500,5,1.9362235069274902,0.1109931468963623
0,1750,5,1.9957623481750488,0.15040040016174316
0,2000,5,2.024667263031006,0.19777846336364746
0,250,1,0.938208818435669,0.0021774768829345703
0,500,1,1.0917010307312012,0.003958463668823242
0,750,1,1.0042967796325684,0.005110740661621094
0,1000,1,0.9569590091705322,0.009536027908325195
0,1250,1,0.9799818992614746,0.013566017150878906
0,1500,1,0.9647183418273926,0.019974946975708008
0,1750,1,1.0072236061096191,0.027210474014282227
0,2000,1,1.0037450790405273,0.04198145866394043
0,250,2,1.1177523136138916,0.0031557083129882812
0,500,2,1.207874059677124,0.005765199661254883
0,750,2,1.1672751903533936,0.011882305145263672
0,1000,2,1.1560230255126953,0.019395828247070312
0,1250,2,1.185286045074463,0.027170896530151367
0,1500,2,1.290801763534546,0.038289785385131836
0,1750,2,1.1610081195831299,0.06424093246459961
0,2000,2,1.2379379272460938,0.06365323066711426
0,250,3,1.5207743644714355,0.003629922866821289
0,500,3,1.5071771144866943,0.008279800415039062
0,750,3,1.3545618057250977,0.018991470336914062
0,1000,3,1.4364192485809326,0.028739213943481445
0,1250,3,1.522195816040039,0.04194521903991699
0,1500,3,1.4743599891662598,0.06732344627380371
0,1750,3,1.547152042388916,0.0812540054321289
0,2000,3,1.444995641708374,0.14818668365478516
0,250,4,1.6178293228149414,0.004793882369995117
0,500,4,1.5996711254119873,0.01241755485534668
0,750,4,1.6834912300109863,0.022370576858520508
0,1000,4,1.6635932922363281,0.044535160064697266
0,1250,4,1.9067790508270264,0.07489943504333496
0,1500,4,1.7927711009979248,0.08273577690124512
0,1750,4,1.7380282878875732,0.10820364952087402
0,2000,4,1.747244119644165,0.14566326141357422
0,250,5,1.919205665588379,0.005841732025146484
0,500,5,1.9705009460449219,0.015292167663574219
0,750,5,1.9206418991088867,0.028594017028808594
0,1000,5,1.8836605548858643,0.05179119110107422
0,1250,5,1.9205751419067383,0.08783912658691406
0,1500,5,1.963714599609375,0.11745452880859375
0,1750,5,1.9493966102600098,0.14895176887512207
0,2000,5,2.0909414291381836,0.19252467155456543
0,250,1,1.015028476715088,0.0019974708557128906
0,500,1,0.9342129230499268,0.0034034252166748047
0,750,1,1.0036389827728271,0.005332231521606445
0,1000,1,0.9524233341217041,0.007962226867675781
0,1250,1,0.9824032783508301,0.013109445571899414
0,1500,1,1.0214126110076904,0.0199432373046875
0,1750,1,0.9835340976715088,0.025520801544189453
0,2000,1,1.0205719470977783,0.031525611877441406
0,250,2,1.2884609699249268,0.003443479537963867
0,500,2,1.2242507934570312,0.006298542022705078
0,750,2,1.2981047630310059,0.010098457336425781
0,1000,2,1.2512102127075195,0.020008087158203125
0,1250,2,1.1276116371154785,0.027683496475219727
0,1500,2,1.2301273345947266,0.04224133491516113
0,1750,2,1.1834697723388672,0.06016969680786133
0,2000,2,1.322664737701416,0.06609582901000977
0,250,3,1.4456465244293213,0.00371551513671875
0,500,3,1.5072369575500488,0.008217573165893555
0,750,3,1.437500238418579,0.01706862449645996
0,1000,3,1.4275484085083008,0.02962946891784668
0,1250,3,1.5328123569488525,0.04048895835876465
0,1500,3,1.4648547172546387,0.06049656867980957
0,1750,3,1.5375030040740967,0.08589792251586914
0,2000,3,1.485945463180542,0.12061667442321777
0,250,4,1.631998062133789,0.0053637027740478516
0,500,4,1.685865879058838,0.015106678009033203
0,750,4,1.6206977367401123,0.03167152404785156
0,1000,4,1.6579673290252686,0.04216885566711426
0,1250,4,1.7268016338348389,0.06376814842224121
0,1500,4,1.6547937393188477,0.09204840660095215
0,1750,4,1.6782073974609375,0.1324305534362793
0,2000,4,1.8163599967956543,0.14097952842712402
0,250,5,1.8964085578918457,0.005885124206542969
0,500,5,1.9236390590667725,0.015462875366210938
0,750,5,2.044398546218872,0.035338640213012695
0,1000,5,1.9905602931976318,0.04502439498901367
0,1250,5,1.9298069477081299,0.08026361465454102
0,1500,5,1.9246177673339844,0.12496566772460938
0,1750,5,1.9191155433654785,0.17356061935424805
0,2000,5,2.071599245071411,0.1777043342590332
0,250,1,0.9561865329742432,0.0021486282348632812
0,500,1,1.0017118453979492,0.0033223628997802734
0,750,1,0.9573347568511963,0.005661487579345703
0,1000,1,0.9951951503753662,0.009247541427612305
0,1250,1,0.9978151321411133,0.013282060623168945
0,1500,1,0.9858195781707764,0.01906132698059082
0,1750,1,1.0134830474853516,0.0278778076171875
0,2000,1,1.0038690567016602,0.030890941619873047
0,250,2,1.226799488067627,0.00278472900390625
0,500,2,1.2254304885864258,0.006118297576904297
0,750,2,1.1253583431243896,0.010917425155639648
0,1000,2,1.1802499294281006,0.017404556274414062
0,1250,2,1.2825510501861572,0.02762627601623535
0,1500,2,1.1788315773010254,0.039433956146240234
0,1750,2,1.2349836826324463,0.05470108985900879
0,2000,2,1.2623400688171387,0.06862735748291016
0,250,3,1.4187548160552979,0.0036802291870117188
0,500,3,1.3960282802581787,0.008908510208129883
0,750,3,1.417945146560669,0.017234325408935547
0,1000,3,1.4595513343811035,0.026920080184936523
0,1250,3,1.4220776557922363,0.04497718811035156
0,1500,3,1.4613778591156006,0.0701594352722168
0,1750,3,1.4765653610229492,0.08569836616516113
0,2000,3,1.5685036182403564,0.10065507888793945
0,250,4,1.6778550148010254,0.0046024322509765625
0,500,4,1.719308853149414,0.011207818984985352
0,750,4,1.6742253303527832,0.025147438049316406
0,1000,4,1.6511452198028564,0.04041004180908203
0,1250,4,1.717313289642334,0.061318397521972656
0,1500,4,1.7684152126312256,0.09214067459106445
0,1750,4,1.7697789669036865,0.11584353446960449
0,2000,4,1.7652945518493652,0.14175748825073242
0,250,5,1.8715484142303467,0.0058002471923828125
0,500,5,1.9041900634765625,0.01459813117980957
0,750,5,1.9074113368988037,0.028832674026489258
0,1000,5,1.940976858139038,0.05147409439086914
0,1250,5,1.9526739120483398,0.08332157135009766
0,1500,5,1.9864959716796875,0.11149835586547852
0,1750,5,2.0226807594299316,0.15270638465881348
0,2000,5,2.0203888416290283,0.19607257843017578
0,250,1,0.9467010498046875,0.002607583999633789
0,500,1,0.9505085945129395,0.003069162368774414
0,750,1,1.0097284317016602,0.004923820495605469
0,1000,1,0.9429981708526611,0.009205341339111328
0,1250,1,1.0154986381530762,0.013864517211914062
0,1500,1,0.9833667278289795,0.017267704010009766
0,1750,1,1.0075526237487793,0.023242950439453125
0,2000,1,1.0221326351165771,0.03632926940917969
0,250,2,1.3227026462554932,0.002809762954711914
0,500,2,1.3263013362884521,0.005947113037109375
0,750,2,1.157099723815918,0.012349128723144531
0,1000,2,1.2981271743774414,0.016512155532836914
0,1250,2,1.197460651397705,0.02971339225769043
0,1500,2,1.3142976760864258,0.04273653030395508
0,1750,2,1.3571295738220215,0.05557894706726074
0,2000,2,1.2440764904022217,0.06981587409973145
0,250,3,1.5454509258270264,0.0034453868865966797
0,500,3,1.4217071533203125,0.00855875015258789
0,750,3,1.4098639488220215,0.017755746841430664
0,1000,3,1.4637954235076904,0.03662848472595215
0,1250,3,1.3707396984100342,0.04802751541137695
0,1500,3,1.487912654876709,0.06008458137512207
0,1750,3,1.5223445892333984,0.0853126049041748
0,2000,3,1.5725948810577393,0.10879921913146973
0,250,4,1.6686372756958008,0.004895687103271484
0,500,4,1.7069859504699707,0.011908769607543945
0,750,4,1.6730446815490723,0.02743053436279297
0,1000,4,1.628737449645996,0.0411069393157959
0,1250,4,1.6599280834197998,0.06265473365783691
0,1500,4,1.6823837757110596,0.08948779106140137
0,1750,4,1.764188528060913,0.11773800849914551
0,2000,4,1.8399598598480225,0.14809393882751465
0,250,5,1.8650493621826172,0.005495548248291016
0,500,5,1.8290629386901855,0.016549110412597656
0,750,5,1.8993110656738281,0.07178568840026855
0,1000,5,1.8771138191223145,0.06192612648010254
0,1250,5,1.9507572650909424,0.08582878112792969
0,1500,5,1.9699368476867676,0.1229104995727539
0,1750,5,2.061445951461792,0.1457822322845459
0,2000,5,2.026554584503174,0.20180130004882812
0,250,1,0.9631757736206055,0.002040386199951172
0,500,1,0.9947159290313721,0.0031418800354003906
0,750,1,0.999441385269165,0.005980968475341797
0,1000,1,0.9663286209106445,0.00844430923461914
0,1250,1,0.9864938259124756,0.012993574142456055
0,1500,1,1.002882480621338,0.016482114791870117
0,1750,1,1.0094122886657715,0.023990392684936523
0,2000,1,0.9855167865753174,0.03289222717285156
