mass,x,y,z,vx,vy,vz
0.001,-0.04813720742794159,1.0023152589774793,-0.5221611010002672,-0.2237148554989396,-0.799613491103565,-0.1967545212028519
0.001,0.1784347907942991,0.284175976000305,0.47094452769912315,0.052461316851479894,-0.8011888318818794,0.6221454980281458
0.001,-0.10095404124191969,0.4277355215099072,0.04064667448523201,-0.0375340197324092,-0.8651030042848176,-0.419235469153606
0.001,0.3315377396100275,-0.49153630446530183,-0.22435731414835028,-0.4034179178023788,0.6058507086403915,-0.3893576967694306
0.001,1.7700716337378595,1.8207454872502855,1.1408198650053578,0.18189273829407832,-0.01173498604675615,0.16045605366561136
0.001,0.3672330893522244,0.14391899455577062,-0.2568803298595738,0.4449975126224012,-0.07807788278396487,0.43132298054575213
0.001,0.27365875826939073,0.11315983809804508,-0.24943362189496715,-0.5912956970558735,0.10629410841197766,-0.4349080734836028
0.001,-1.4580612269674773,0.7946749962553236,-0.8069432811893061,-0.09573581577201863,-0.30407871848568646,0.20043246677492005
0.001,0.058875646093918016,1.0660293555503133,0.23986940298197063,0.07330815607046552,0.25868601990073986,-0.050895255181340956
0.001,-0.7658133108138251,0.4265673502999434,0.6369757353321367,-0.5204051665172871,0.24578427014986148,-0.19786828580633659
0.001,0.27127825782148274,-0.7606487723733877,0.04120633875374601,-0.014075872816893605,0.3682496273829799,0.5542552459531056
0.001,-0.9524726023264173,0.5609709257321499,-0.4115209956487675,-0.41059284248791195,-0.17658358430461818,0.33272635818711804
0.001,1.1332569815182185,-0.695467337560107,-0.3979508633956361,-0.32769754982460936,0.04077685668407516,0.1287075872143296
0.001,-0.15982639057843315,-0.2661464606660393,0.21219299277180861,-0.34779889418398185,0.4409880095690232,0.4835527321061504
0.001,1.7399557032884636,0.33350875745863895,-0.24925783410454772,0.3496768751574029,-0.18154392322167,0.0836505918708716
0.001,0.5203049902376827,3.9817149255550466,0.1802248226652357,0.20634754849843479,-0.04224259410367931,-0.3691096741524447
0.001,-0.5929000517975139,0.05012638747701511,0.03037149695474028,-0.11780259654956556,-0.334523433010341,-0.19069857338208887
0.001,-0.5636111317505382,-0.7740881682726103,-0.5250258502328753,-0.3997769462571339,0.320775485511828,-0.24463707334562357
0.001,1.077529892281155,-0.9073400112476664,1.3294347484350517,-0.21680521282918416,-0.5276674642114604,0.1829119790801898
0.001,-0.030920357190829705,-0.4800977725480024,0.10502980970680464,-0.16309031476784255,0.1648144026184127,0.5364284178153563
0.001,-17.51540026333523,32.28376469061866,-15.931617059134766,0.030747582417803454,-0.032473919818012516,-0.005148265071714843
0.001,-0.16831404044221765,-0.31395308473941835,-0.2624968435781661,-0.44208621039566903,-0.4898337511334382,0.16278154534119818
0.001,-0.24584558694967049,0.4658592105519664,-0.8816890945517729,-0.13739040854229492,-0.2900896756973846,-0.7311030253597809
0.001,-0.48543030444452295,-1.0674417711892132,-0.6863621038709125,-0.4956009204576173,-0.5422676985557443,-0.07815773712711248
0.001,0.07660638504819146,0.27256131035114833,-0.4087491934637314,-0.49954473284966355,0.7245110599714961,-0.3234000530988586
0.001,0.3221995211011927,-0.6001782701695133,-0.7123314589258594,-0.34458474487664414,-0.5009541253348454,0.40482401015716507
0.001,0.11178143245183349,0.5219816556279409,-0.6543356774560205,0.5142814755340404,0.4498323693036635,-0.16224883349494085
0.001,0.5862182413508622,-0.18061879222437513,-0.09220531727171137,-0.15385018553311888,-0.27629738590050673,0.01666355727867895
0.001,-0.12689489493480097,0.14630570510264737,-0.16084570233214382,-1.0075573093666466,0.3636596383450323,-0.6510111424895205
0.001,-0.07629358245773604,-0.6355126120604108,-0.04717486437863491,0.4561888543129125,-0.10472706543182486,-0.7760588240347294
0.001,0.2796749761322654,-0.2219488991312676,-0.3110470681812975,0.48912581689842527,-0.11573094513240326,-0.6676362264845737
0.001,0.3087862485977537,-0.003623081475796087,-0.40965304440836925,1.0390182122263294,-0.6960016762051987,-0.4405578499653436
0.001,-0.36720573042701926,-0.08215683332153102,0.6837512686139684,-0.5262491979153618,-0.5266098349134652,0.172786278318877
0.001,0.2198719585675566,0.11326846722364342,-0.1796423120626248,0.43861959719310495,-0.5939744077240755,0.031936311139913964
0.001,-0.007411018341599187,0.279169824136753,0.6019006179581624,1.0385208184443546,-0.4618221724376189,-0.2760166357378845
0.001,-0.8022007129627585,-0.301113189992904,0.0604380075944094,-0.3788296470157566,-0.3042039756464843,0.42135467201860344
0.001,0.3115402732461369,-0.18470181126824722,0.8903961462382104,0.31657064545419245,0.13164500738081142,-0.7414891684147334
0.001,-0.048572608634094794,0.004798584136348492,0.10508688448966316,0.1230701277365593,0.02130276121370367,-0.7585927964793975
0.001,0.2520396573966502,0.12455155986560527,0.2737729812305729,0.2547513788894964,-0.0457671269776495,-0.7562271307402982
0.001,-0.12577847548413948,-1.5647575345525602,-0.3452845423236083,-0.614600178131404,0.24220439536459568,-0.4036778373202543
0.001,-0.6299791704207182,0.27494700123295,0.10874921266680566,0.1237109943519716,-0.4777774444574434,-0.13358861472057668
0.001,-0.6703087568700182,-0.6122430785891354,0.38950936839393585,0.40502669324571133,-0.16751990046643575,-0.15219375450437306
0.001,-0.13458946220717968,-0.3792830207013276,0.19546753797961744,0.02328403206155559,-0.432148477360054,-0.016689063338853765
0.001,0.3466665450711688,-0.5092475488752639,0.29542212843270255,-0.25131197378688247,-0.5866551930642078,0.6740140378344005
0.001,-0.5240925608873388,-0.372726805476856,-1.9851744041869277,-0.5583213698309755,-0.33820186350707865,-0.5259903252127462
0.001,-1.0495537351777635,0.2651266719338527,0.16896426793559113,0.2397743707155747,0.4131421321793512,-0.0028003794161479308
0.001,-0.14904888244036996,1.8052083906119136,-0.08673543958138816,-0.06920904382634632,0.16066216368899428,-0.14681347367570866
0.001,-1.5233736937957076,-0.30807387524740387,-0.5394468395675117,-0.16407862590452113,-0.4892563656538685,-0.6109749313010028
0.001,-0.11970386616122443,-0.5853098610939275,-0.368140256952779,0.23470246674943013,-0.2007680297460866,-0.21551496236166293
0.001,-0.836422537736612,-1.2912433103388854,-1.2328510851396401,-0.2013108531593341,0.060411220322869635,0.1172538007999465
0.001,0.49264641690842736,-0.2916854844118248,0.44407291893496054,-0.3175743830586842,0.30293103949676387,-0.8174438952393084
0.001,-0.11233450351653626,0.11306124515433656,0.11875418069878534,0.2842377927046184,-0.11881044234755538,0.8160826475802327
0.001,-0.40921380514012623,0.00799098657518515,-0.06149464653575548,-0.7980428816749691,0.10474662103043053,0.0339519143246101
0.001,-1.0275856850033467,-0.11329837549439051,0.11357526427985432,-0.29303092350735804,-0.07529103427807197,-0.19966129127588964
0.001,-0.46867360371280165,0.13989878231079161,-0.23184199517483592,0.28683640966171353,0.30094653087251527,-0.7140993297292042
0.001,0.11212556066296926,0.35148810496735555,-0.3069501827960055,0.037363303093496246,-0.10241316774531911,0.026247760441851772
0.001,0.3075125617020514,-0.0027029069715263352,0.21084064105836944,-0.013030286470772522,0.05158390584228733,-0.022604539462759435
0.001,0.4905815118694996,0.7267937247598921,0.2476548174227843,0.8232799810588366,0.09322986011697608,-0.1372755403936202
0.001,-0.6513142023717199,0.3563428131152267,-0.594040075016586,-0.11254664970775596,-0.8309804765745767,0.10736693883962943
0.001,-1.7004807278431306,0.7367592125986056,0.003654912850753726,-0.38198200213871086,-0.2856063414586347,0.2881663101201066
0.001,0.6342470933406911,1.3329081819750277,-0.8060225007124951,-0.1937730117012037,0.24015601272987674,-0.08094290171129538
0.001,0.38202682698920254,-0.08810163622888591,0.08410148709409655,0.6678341127877617,0.14906062944945678,-0.3547151628438815
0.001,-0.6559446694516516,-0.23323236167552655,-0.37196728507857685,-0.5453400847695759,0.8135666732416309,-0.14549067115792697
0.001,-0.23654842058321637,-0.007130696164675648,0.47982008752801597,-0.4463381916770774,-0.6572620705639783,0.9302932508338084
0.001,0.1489573435506552,0.3175236057695467,-0.09626466892483265,0.4464950775300447,0.013571335543728573,1.0147024046113398
0.001,-0.31075233300393257,0.4136249979299902,0.4067533304001462,0.1510087198221523,0.05417280562335052,0.10179993282955166
0.001,0.6387897870514325,-1.0851293025290325,1.3167767705673086,0.05625002870190113,-0.0007052377220153226,0.2746228092546495
0.001,0.10783970064944577,0.0037993353552445825,-0.4961264722031103,-0.17353146679608608,-0.429786714528349,-0.1883002088419274
0.001,-0.3036267901381399,-0.055437562201155616,0.258681320638439,-0.36771707247559443,0.45391420106817704,-0.06534747724027233
0.001,-0.13581587436509565,0.47728970442558644,0.35269157971408155,0.260102481713391,0.029768314427569144,0.9942550634520066
0.001,0.050775378784741504,0.12270517257629439,-0.22227344567693516,0.020534324134417522,-0.26066533629188043,-0.8644772047116374
0.001,-0.7318220136775316,1.534726048503148,0.6760981523525983,0.011808078645685283,0.17238051332515333,-0.047366109409078594
0.001,-0.11472536238738473,-0.7872822343335854,-0.9364364461720271,-0.4939181518495532,0.445342014693283,0.546838725035682
0.001,0.3468930250115767,-0.6304670993877339,-0.02083594217025372,-0.42418221196504247,-0.11949075668677228,0.3925658439999955
0.001,-1.1580612776219714,1.0087012287320272,3.1666329972401828,0.4676760512162789,-0.06008324901219162,-0.2593727334963395
0.001,0.41594566131084315,-0.06573624299563463,-0.47167324617707085,-0.5619082665620662,0.7891184715738576,0.3459542821459449
0.001,5.024088839025707,0.20756845033513097,0.25670613093020994,-0.0020944760001268257,0.11876798954586944,0.256438138679442
0.001,0.6317098502231024,0.466197765162399,-0.170700194748856,-0.2381198511703049,-0.24268666339481645,-0.4302957859822824
0.001,4.667032305207819,27.822321061130403,-17.56674087423745,0.04792290152497982,-0.06987973205862952,0.02012035286092742
0.001,-0.057729822467518004,-0.831104893085038,-0.6661475430696382,0.4490781401770777,-0.5624589313856927,-0.010284940924278141
0.001,-0.5898727435967086,-0.9471576371235012,0.20854662618511663,0.024199777252048884,0.08482638680219598,0.10875088311560863
0.001,0.029567262362132703,-0.6431740588212144,-0.317982743198653,0.021283809363374838,-0.007194496483183275,-0.9368960316662683
0.001,0.3067733077389062,-0.9974686763910893,0.7028106435297703,0.1266709400295824,0.6399243017101975,-0.20762709852429226
0.001,-0.31580061865990555,-0.0036892978351684125,0.1721258089833945,-0.07269555588492226,0.15946017361791134,-0.36517749740994004
0.001,-1.7322502883636197,-1.3752870251305571,2.05244707629381,-0.2190887493265204,-0.1471521480387446,0.09406567479027392
0.001,0.15024770888574232,-0.0773870183263188,-0.5113074389028597,-0.629871065592088,-0.5496275008912607,-0.21757507148897604
0.001,-0.6594159718029807,0.12939372546702135,-1.009415100657379,0.23730072371923883,-0.3913326714811935,-0.1499564978725417
0.001,0.2252341420079123,0.5595863708160995,-0.3164759240036985,-0.2358368502821022,0.23769805805939626,0.3952040760533497
0.001,-0.051946412835282035,0.20744313087202,-0.02785209697849369,-0.40981690337191923,-0.27816019920856205,-0.10207687556579884
0.001,-0.13593896309715162,0.5734570175321283,0.08727714593812974,-0.20098151910142714,-0.9977552122163407,0.8223634984371796
0.001,-0.4934488883712485,-0.6953588078855969,-1.5215789526345427,0.04256691755837274,-0.24878064060820593,-0.6190053212481953
0.001,-0.26614994076111065,0.3418626509387385,-0.7773958995497767,-0.006957534758556436,0.577677357795397,-0.046221103281191625
0.001,0.1734104125987451,-1.2882418632503825,-0.5921916200948695,-0.5556358116441868,-0.5137420784609923,0.25934558502983224
0.001,0.0012997231036465122,0.6830227987726252,0.9006798579586989,0.5228884718924898,-0.35043387902495404,-0.08458297668198772
0.001,-0.36665562405174307,0.0011547879185938898,-0.07007992401028383,0.22156231848338648,-0.7310501630701941,0.20270724521845013
0.001,1.8676490381952715,-0.3506971759720328,-0.8789144973639115,0.4962951298829306,0.04513686231558746,0.38833549577018067
0.001,-0.08492078964420263,-0.10834528211851657,-0.5381826216325206,-0.007220361367599035,0.34397868785527386,0.49083382903618533
0.001,-0.5164126487349546,1.0480536100233655,-0.9242876060664623,-0.026283966248972484,-0.6377074137027577,0.015739583946057536
0.001,-0.7453322361204608,-0.28132786027761114,0.13670032822610206,0.5939044615066871,-0.0019557307179221797,-0.7063468094146201
0.001,-0.0541579900933574,0.33726331765532314,-0.04812067139190804,-0.4559532130177125,1.117754823728748,-0.2970175914577464
0.001,0.36706155137461416,-0.31471595917867135,0.08230297103213714,0.2879966022507114,0.710896401104491,-0.45763500317612943
0.001,0.3065423427476671,0.4814084271587832,-0.7851427914245753,-0.3916019192114406,0.4341007929217427,-0.41589417011436514
0.001,0.02513460258182179,0.11019488212911023,-0.7982331866552234,-0.42241981142278107,0.024664880032490556,-0.30274399426951
0.001,0.5182672493399071,-0.7373382385333362,-0.6535590297227187,0.1843396775131453,0.00888054212136094,-0.4985479436032315
0.001,1.8223486260749369,1.3005544393372435,1.5055927743492261,-0.5125786438111463,0.10717927729371608,-0.19364910265510935
0.001,-0.04666795074297496,0.6422442597012938,-0.14317077740258932,-0.17701647114143024,0.5731330969276994,-0.5533532106341489
0.001,-0.0877903386133488,0.07561520151437166,-0.17567710931274033,-0.4733583342990104,-1.2096682848584448,-0.23753762877415224
0.001,-1.6339406206813822,-0.7580710238995158,0.4861120162384692,-0.08236295387856649,0.027673178217346113,-0.10844895726616907
0.001,-0.005270352636119689,1.0344476801061373,-0.6995229223379756,-0.46203176484457725,0.023840097753698428,0.4304358180291061
0.001,-0.5399788989616,0.6544105191006829,-0.6959232253656491,-0.30544210830118784,0.0581925050183317,-0.012176866199858976
0.001,0.4496256587469024,0.4019865154999685,0.09170179141286805,-0.5397641150881726,-0.14065017373293964,0.7960039440041512
0.001,0.1691854182583683,0.20940258116896787,-0.29877184340596075,-0.7355623122841247,0.0869118809741429,0.39167548673903557
0.001,0.2947004056876101,-0.16771453136285508,0.20160692302976385,-0.21242585071468362,-0.7769522550695336,-0.4033352254321049
0.001,-0.9702735757287149,0.22890595277938863,1.1771422193093624,-0.11247810746072905,-0.08980998107662035,-0.04693054735231424
0.001,1.4660929361827066,0.5428835831448341,-1.1953187718927691,0.5747265898350956,0.11092230165944884,0.17276246819009758
0.001,-0.11480100257238544,0.35063565210243136,0.028227925589110654,-0.09534687480407905,-0.6904393442008642,-0.5712094770915322
0.001,0.10460469764148414,0.01698090173167416,0.6295656813761099,-0.3796673783858938,-0.3787398532004854,-0.8207672937188664
0.001,0.5927212350880086,-0.42547013061356437,-0.7901945725218119,0.24067194212770557,-0.31736044330575847,0.5713733497165653
0.001,0.011829667088293484,-0.7141931907754653,-0.24947194117727314,0.004812747578109804,0.03778904826019321,-0.14223741238551066
0.001,0.498999107209763,0.037097837180542804,-0.048814914955324536,-0.026780467527732055,-0.07112765639089066,0.32029118478911117
0.001,-0.3264320269366429,-0.32166044410557687,0.822729802277107,0.07879970329590667,0.23884338016464868,0.28281211294016695
0.001,0.15896588264143857,-0.2701375546632327,0.5649369590129901,-0.361441294094526,-0.02200143227113446,0.29398079062512367
0.001,-0.35102006976149774,0.024945955857100983,-0.14096097085328216,-0.5321024360553421,0.14534476205810953,0.021650686216765396
0.001,0.3706949440806078,-0.8436315536283316,-0.30388271748238455,-0.032014421878616146,0.41782958315386826,0.37732520215056675
0.001,-0.8945701328256288,1.2834236503084953,-0.05047143975791352,-0.18515867808376393,-0.18578066122814044,0.35425106362155057
0.001,0.4272582444560827,0.044177675286426174,-0.7197694603885288,0.6941339334303586,0.13851015165778457,0.2359867576034143
0.001,-0.3440486011651308,0.39018673130326553,2.25989128952103,-0.06449736575709811,-0.24422430146648352,-0.0671027868843992
0.001,0.4368791864373208,-0.6877386639719091,-0.5077645638898195,-0.2520295599297174,-0.09274389943941694,0.6080934884289859
0.001,0.193486108243528,0.24988341888757104,-0.3701813303173182,0.4908202383880575,0.25411659979633394,0.16181947785662093
0.001,3.4366021522405403,-2.8443875506822174,5.406742593661851,-0.24752240209914,-0.13261885130227866,-0.2938476383164834
0.001,0.2998792285299998,-0.2143886667093779,0.3188306013647421,-0.6334880584343785,0.1972799563523131,-0.5450352032522483
0.001,3.1336022662730945,-1.0553336264813764,1.0596426000769854,0.18896133522650063,-0.1210190135211662,0.19130378549944463
0.001,-0.9244707315087081,0.2536789291216933,1.3171840373021857,-0.017234003454838432,-0.09753986929062015,-0.48524048848048235
0.001,0.3183157527426861,-0.29534447150656057,-0.1615630498108246,-0.16705121821935753,0.10088309882604336,0.5013410820821721
0.001,0.5702207752122943,-0.6481843894862201,-0.8162514933445711,0.12579535521501753,-0.20100615928117022,0.2322136418110019
0.001,-0.6800208035869435,0.11591860006166264,0.6531358512878701,-0.5859808289368956,-0.35256820878490464,0.10171265903846469
0.001,0.01158827139763903,-0.5978248847213148,0.15122725804038953,0.568039699702642,0.35374996349105853,-0.21165660223662117
0.001,3.988129292741725,-2.526197634681612,2.3185140713515597,-0.0055677228011171654,-0.2755097712032331,0.2092590622553502
0.001,1.1986736631293535,0.3877015235225507,0.41726799624118927,0.367351051825999,0.09656427342158048,-0.17104080054098386
0.001,0.15577792291721088,-0.2577949252308707,-0.38012274257142864,0.4443863679791448,-0.007739521826229904,0.9935700233430713
0.001,0.9601134374982496,0.45274586988935184,-0.9708840969836734,0.35364586577345514,0.49855594666131187,-0.23579861219676296
0.001,-0.28174271486384844,0.8986202877913106,-1.4999866588635895,-0.33354326426356967,-0.16533834055145885,0.19183157632912098
0.001,-1.6626405965415145,-1.297902524957195,1.5858551186724459,-0.22329751572697495,0.11329917623869916,0.10915757686506314
0.001,0.48602305819009173,-0.24936588657644596,-0.025188309359075938,0.49979334332561137,-0.18432398554087495,0.0328793838022517
0.001,-4.2138725446277,-1.0057195171686,-3.797051668009705,-0.25658738100196427,-0.0842816637579958,-0.13463604769745435
0.001,-0.09353338824054894,-0.060194601219873946,0.0510096134206922,-0.30213502976704254,-0.009543128001112147,-0.4714737648843337
0.001,0.5119678118166776,0.7046342919509874,-0.7174279356318863,-0.624000720067272,-0.5698404647224333,0.017170293297064005
0.001,-0.3639724165175389,-0.5250120557954568,0.3481681698729231,0.0799681924657129,0.9082956396699454,-0.2989353954262359
0.001,-0.19006312968378564,0.283309431905477,-0.047334748519386384,0.32061116904260945,0.3393574186053731,0.061588284687067195
0.001,-0.49038873697319324,0.33773308731646284,0.005165057712959907,0.42277893149855916,0.12423064298509312,-0.3385490173819262
0.001,-0.020205072225483917,-0.018897601106333234,-0.1466635438108175,0.5030245342949689,-0.02405937180201727,0.20922230656435722
0.001,-0.4599386731657835,-0.043891710167186404,0.13444307854943666,0.4242832459721727,0.13521075959149495,-0.8650386304530446
0.001,-0.1042658010675135,-0.23507985154824573,-0.22504508966523756,-0.19531885241836883,0.1682851163019492,0.49997206772385205
0.001,-0.3517373764038732,-5.401247297118381,0.6278206950026154,0.18178258449135756,-0.18759629308670617,-0.07628163217521476
0.001,-0.8275462439295495,0.28645476831744277,-0.3127124378992746,-0.3996777349281179,0.13282969053303026,0.27039297949323265
