index,n_particles,parallel_time,serial_time,tstep/tot_evo_time
0,750,1.3152663707733154,2.1620867252349854,1.0
0,1000,2.4528565406799316,3.6247787475585938,1.0
0,1250,3.89443039894104,5.457351922988892,1.0
0,1500,5.46787166595459,7.726628541946411,1.0
0,1750,7.338679313659668,10.531586647033691,1.0
0,2000,9.887233257293701,14.460140466690063,1.0
0,250,0.16506052017211914,0.2717907428741455,1.0
0,500,0.6648063659667969,0.9277963638305664,1.0
0,750,1.422555923461914,2.1509876251220703,1.0
0,1000,2.5536794662475586,3.5791168212890625,1.0
0,1250,3.8022634983062744,5.567014694213867,1.0
0,1500,5.537883281707764,7.793179750442505,1.0
0,1750,7.384588956832886,10.783887147903442,1.0
0,2000,9.769596576690674,14.493777990341187,1.0
0,250,0.19472169876098633,0.28177428245544434,1.0
0,500,0.5839824676513672,0.957878589630127,1.0
0,750,1.3786907196044922,2.096104860305786,1.0
0,1000,2.4107017517089844,4.581781625747681,1.0
0,1250,3.922104835510254,5.519355058670044,1.0
0,1500,5.512078285217285,7.668302536010742,1.0
0,1750,7.451831817626953,10.80853796005249,1.0
0,2000,9.837096452713013,13.994600534439087,1.0
0,250,0.14679956436157227,0.3095877170562744,1.0
0,500,0.5550897121429443,1.0438323020935059,1.0
0,750,1.4103543758392334,2.0627403259277344,1.0
0,1000,2.3941869735717773,3.5895280838012695,1.0
0,1250,3.8070850372314453,5.561562538146973,1.0
0,1500,5.512470245361328,8.436889886856079,1.0
0,1750,7.767395257949829,11.124736785888672,1.0
0,2000,9.713827848434448,14.100098609924316,1.0
0,250,0.14512205123901367,0.301668643951416,1.0
0,500,0.5817892551422119,1.0199854373931885,1.0
0,750,1.3898718357086182,2.2290077209472656,1.0
0,1000,2.4609735012054443,3.61275577545166,1.0
0,1250,3.869521379470825,5.618579387664795,1.0
0,1500,5.444697618484497,7.881565570831299,1.0
0,1750,7.393110752105713,10.804285287857056,1.0
0,2000,9.635712385177612,13.66058349609375,1.0
0,250,0.14972686767578125,0.3010997772216797,1.0
0,500,0.6498196125030518,0.9508581161499023,1.0
0,750,1.366332769393921,2.081223726272583,1.0
0,1000,2.3930437564849854,3.5754830837249756,1.0
0,1250,3.808198928833008,5.755719900131226,1.0
0,1500,5.447067499160767,7.8923258781433105,1.0
0,1750,7.338160037994385,10.769420146942139,1.0
0,2000,9.610538482666016,14.04289174079895,1.0
0,250,0.15633559226989746,0.2681844234466553,1.0
0,500,0.5748965740203857,0.9208698272705078,1.0
0,750,1.3149971961975098,2.038231372833252,1.0
0,1000,2.3635294437408447,3.563934326171875,1.0
0,1250,3.7414350509643555,5.440106630325317,1.0
0,1500,5.488654136657715,7.682583570480347,1.0
0,1750,7.351565837860107,10.828714847564697,1.0
0,2000,9.52575421333313,13.59457802772522,1.0
0,250,0.1388392448425293,0.2674984931945801,1.0
0,500,0.5654196739196777,0.9242050647735596,1.0
0,750,1.3358409404754639,2.079878568649292,1.0
0,1000,2.418256998062134,3.603360652923584,1.0
0,1250,3.8069214820861816,5.540702819824219,1.0
0,1500,5.51172661781311,7.789785146713257,1.0
0,1750,7.517777919769287,10.648818969726562,1.0
0,2000,9.639123678207397,14.198897361755371,1.0
0,250,0.18656420707702637,0.2776980400085449,1.0
0,500,0.5410435199737549,1.021195411682129,1.0
0,750,1.4163613319396973,2.0854575634002686,1.0
0,1000,2.4426355361938477,3.696967840194702,1.0
0,1250,3.78810453414917,5.503881216049194,1.0
0,1500,5.383674144744873,7.815301179885864,1.0
0,1750,7.288713455200195,10.712473154067993,1.0
0,2000,9.764779090881348,13.931599855422974,1.0
0,250,0.1419694423675537,0.2685370445251465,1.0
0,500,0.6698870658874512,0.9317348003387451,1.0
0,750,1.396003246307373,2.0658605098724365,1.0
0,1000,2.399761438369751,3.520726203918457,1.0
0,1250,3.7780344486236572,5.437934637069702,1.0
0,1500,5.532604455947876,8.076701402664185,1.0
0,1750,7.480025291442871,10.80177354812622,1.0
0,2000,9.692968606948853,13.702695846557617,1.0
0,250,0.1400008201599121,0.26761507987976074,1.0
0,500,0.5819985866546631,0.9341461658477783,1.0
0,750,1.3202533721923828,2.1953189373016357,1.0
0,1000,2.460670232772827,3.466919422149658,1.0
0,1250,3.735229015350342,5.545199394226074,1.0
0,1500,5.564066648483276,7.7357330322265625,1.0
0,1750,7.435152769088745,10.772694110870361,1.0
0,2000,9.658092021942139,13.863217830657959,1.0
0,250,0.13846254348754883,0.2754025459289551,1.0
0,500,0.6513643264770508,0.9810047149658203,1.0
0,750,1.3862671852111816,2.051659107208252,1.0
0,1000,2.399050235748291,3.521373987197876,1.0
0,1250,3.793682813644409,5.4132750034332275,1.0
0,1500,5.396947145462036,7.787508249282837,1.0
0,1750,7.417855978012085,10.839543581008911,1.0
0,2000,9.608838319778442,14.001142978668213,1.0
0,250,0.15436744689941406,0.2779195308685303,1.0
0,500,0.6075320243835449,0.9741277694702148,1.0
0,750,1.370194673538208,2.023190498352051,1.0
0,1000,2.361163377761841,3.5442636013031006,1.0
0,1250,3.8931663036346436,5.523830890655518,1.0
0,1500,5.377203702926636,7.8679890632629395,1.0
0,1750,7.3637425899505615,10.578577280044556,1.0
0,2000,9.636224508285522,13.648786067962646,1.0
0,250,0.18476009368896484,0.3364396095275879,1.0
0,500,0.9167866706848145,1.1436996459960938,1.0
0,750,1.343843698501587,2.0691308975219727,1.0
0,1000,2.4217467308044434,3.586900234222412,1.0
0,1250,3.7526607513427734,5.469151258468628,1.0
0,1500,5.476768255233765,7.8362555503845215,1.0
0,1750,7.38016152381897,10.727014064788818,1.0
0,2000,9.711901903152466,14.513569116592407,1.0
0,250,0.14323997497558594,0.2702913284301758,1.0
0,500,0.6371622085571289,0.9458508491516113,1.0
0,750,1.373906135559082,2.0662639141082764,1.0
0,1000,2.4024815559387207,3.5782179832458496,1.0
0,1250,3.8484420776367188,5.714426279067993,1.0
0,1500,5.8240649700164795,7.80713677406311,1.0
0,1750,7.390681982040405,10.44946575164795,1.0
0,2000,9.797699928283691,14.841885566711426,1.0
0,250,0.1820058822631836,0.29500317573547363,1.0
0,500,0.5350406169891357,0.9919540882110596,1.0
0,750,1.3595168590545654,2.0587666034698486,1.0
0,1000,2.397848606109619,3.7060837745666504,1.0
0,1250,3.8560256958007812,5.574822664260864,1.0
0,1500,5.441295385360718,8.114742279052734,1.0
0,1750,7.466375350952148,10.8533456325531,1.0
0,2000,9.623034715652466,13.812034130096436,1.0
0,250,0.1404426097869873,0.26618170738220215,1.0
0,500,0.6296086311340332,0.9540328979492188,1.0
0,750,1.266826868057251,2.129065752029419,1.0
0,1000,2.393373966217041,3.558392286300659,1.0
0,1250,3.7503623962402344,5.453023195266724,1.0
0,1500,5.476240634918213,8.012173652648926,1.0
0,1750,8.855873584747314,12.891653299331665,1.0
0,2000,11.259589433670044,14.964462041854858,1.0
0,250,0.1372082233428955,0.26497459411621094,1.0
0,500,0.5745949745178223,0.9366004467010498,1.0
0,750,1.2925143241882324,2.1176040172576904,1.0
0,1000,2.350186347961426,3.556983232498169,1.0
0,1250,3.808614492416382,5.559453010559082,1.0
0,1500,5.578512191772461,8.188154458999634,1.0
0,1750,7.478028297424316,11.164944410324097,1.0
0,2000,9.600772857666016,14.403119325637817,1.0
0,250,0.14065051078796387,0.27086377143859863,1.0
0,500,0.5689857006072998,0.9156455993652344,1.0
0,750,1.2555277347564697,2.07672119140625,1.0
0,1000,2.4243438243865967,3.5479562282562256,1.0
0,1250,3.762634038925171,5.429709434509277,1.0
0,1500,5.522874593734741,7.771929979324341,1.0
0,1750,7.430265426635742,10.738054513931274,1.0
0,2000,9.948284149169922,14.3652503490448,1.0
0,250,0.14824819564819336,0.2836415767669678,1.0
0,500,0.5702650547027588,1.0272130966186523,1.0
0,750,1.3757610321044922,2.108865261077881,1.0
0,1000,2.401254892349243,3.607496738433838,1.0
0,1250,3.8117363452911377,5.406421899795532,1.0
0,1500,5.403195858001709,8.07660460472107,1.0
0,1750,7.435985565185547,10.650812149047852,1.0
0,2000,9.683255434036255,13.80719518661499,1.0
0,250,0.17513012886047363,0.27699708938598633,1.0
0,500,0.6401023864746094,0.9395773410797119,1.0
0,750,1.3349120616912842,2.0760657787323,1.0
0,1000,2.5218725204467773,3.69215726852417,1.0
0,1250,3.715198278427124,5.534486293792725,1.0
0,1500,5.5505053997039795,7.760441303253174,1.0
0,1750,7.389007329940796,10.730660915374756,1.0
0,2000,9.618637561798096,13.81477975845337,1.0
0,250,0.17134332656860352,0.2698075771331787,1.0
0,500,0.548720121383667,0.9579677581787109,1.0
0,750,1.2802636623382568,2.090569257736206,1.0
0,1000,2.382044792175293,3.559879779815674,1.0
0,1250,3.714848041534424,5.4599223136901855,1.0
0,1500,5.505784034729004,8.04863452911377,1.0
0,1750,7.452090263366699,10.913218021392822,1.0
0,2000,9.68612289428711,13.667818069458008,1.0
0,250,0.19847965240478516,0.27899599075317383,1.0
0,500,0.534782886505127,0.996612548828125,1.0
0,750,1.3573362827301025,2.1270058155059814,1.0
0,1000,2.3941965103149414,3.522552728652954,1.0
0,1250,3.9427194595336914,5.453628301620483,1.0
0,1500,5.445559501647949,7.900061130523682,1.0
0,1750,7.519089460372925,11.352246284484863,1.0
0,2000,9.65492296218872,13.902569770812988,1.0
0,250,0.14104962348937988,0.2734711170196533,1.0
0,500,0.5582430362701416,0.9603784084320068,1.0
0,750,1.2426764965057373,2.081685781478882,1.0
0,1000,2.385587215423584,3.5059494972229004,1.0
0,1250,3.7453503608703613,5.496289491653442,1.0
0,1500,5.531276226043701,7.82720947265625,1.0
0,1750,7.39655327796936,10.669899225234985,1.0
0,2000,12.056748390197754,13.850428581237793,1.0
0,250,0.140366792678833,0.2752218246459961,1.0
0,500,0.547715425491333,0.9587202072143555,1.0
0,750,1.3410062789916992,2.0100228786468506,1.0
0,1000,2.3848419189453125,3.660170316696167,1.0
0,1250,3.8147525787353516,5.485353231430054,1.0
0,1500,5.388716459274292,7.690104246139526,1.0
0,1750,7.349778413772583,10.488832473754883,1.0
0,2000,9.681852340698242,13.724531412124634,1.0
0,250,0.1526641845703125,0.2672767639160156,1.0
0,500,0.5564537048339844,0.941727876663208,1.0
0,750,1.2459278106689453,2.15287446975708,1.0
0,1000,2.509336233139038,3.6251258850097656,1.0
0,1250,3.8147470951080322,5.554834604263306,1.0
0,1500,5.455857515335083,7.983471870422363,1.0
0,1750,7.477407455444336,10.515227317810059,1.0
0,2000,9.611760377883911,13.941617727279663,1.0
0,250,0.14259886741638184,0.26514196395874023,1.0
0,500,0.5944626331329346,0.9899637699127197,1.0
0,750,1.417881965637207,2.0897183418273926,1.0
0,1000,2.3714795112609863,3.546398162841797,1.0
0,1250,3.808129072189331,5.4813854694366455,1.0
0,1500,5.432671070098877,7.804800510406494,1.0
0,1750,7.680466413497925,11.199309587478638,1.0
0,2000,9.72697401046753,14.134470224380493,1.0
0,250,0.14168572425842285,0.26227760314941406,1.0
0,500,0.6297707557678223,0.9808225631713867,1.0
0,750,1.392970323562622,1.9834694862365723,1.0
0,1000,2.451397657394409,3.5451674461364746,1.0
0,1250,3.783895492553711,5.411109447479248,1.0
0,1500,5.558356046676636,7.894826650619507,1.0
0,1750,7.391483783721924,10.576236486434937,1.0
0,2000,9.787569999694824,13.701746225357056,1.0
0,250,0.1421506404876709,0.28017306327819824,1.0
0,500,0.5817148685455322,1.0097455978393555,1.0
0,750,1.4295074939727783,1.971566915512085,1.0
0,1000,2.394655227661133,3.5698442459106445,1.0
0,1250,3.7644598484039307,5.457329034805298,1.0
0,1500,5.50451922416687,7.837996482849121,1.0
0,1750,7.417884826660156,11.10316514968872,1.0
0,2000,9.821346521377563,13.852261543273926,1.0
0,250,0.1468493938446045,0.26123809814453125,1.0
0,500,0.6315279006958008,0.9506678581237793,1.0
0,750,1.3306024074554443,2.0714282989501953,1.0
0,1000,2.400082588195801,3.5738625526428223,1.0
0,1250,3.8814051151275635,5.574239253997803,1.0
0,1500,5.353879928588867,7.868821144104004,1.0
0,1750,7.500781059265137,10.539748191833496,1.0
0,2000,9.712629318237305,14.058443307876587,1.0
0,250,0.14392399787902832,0.26918673515319824,1.0
0,500,0.5637204647064209,0.962742805480957,1.0
0,750,1.2755446434020996,2.06124210357666,1.0
0,1000,2.389881134033203,3.5150234699249268,1.0
0,1250,3.795348882675171,5.523796796798706,1.0
0,1500,5.627309083938599,7.8719706535339355,1.0
0,1750,7.320103168487549,10.76034951210022,1.0
0,2000,9.605090379714966,14.061731815338135,1.0
0,250,0.16279125213623047,0.28163981437683105,1.0
0,500,0.5593075752258301,0.9667909145355225,1.0
0,750,1.3607964515686035,2.0663959980010986,1.0
0,1000,2.3514902591705322,3.5000603199005127,1.0
0,1250,3.8677000999450684,5.56201171875,1.0
0,1500,5.451496601104736,7.741427898406982,1.0
0,1750,7.322879791259766,10.888522624969482,1.0
0,2000,9.696084976196289,13.984297752380371,1.0
0,250,0.15026211738586426,0.2929954528808594,1.0
0,500,0.5407884120941162,0.981950044631958,1.0
0,750,1.4019813537597656,2.103908061981201,1.0
0,1000,2.4312503337860107,3.549727439880371,1.0
0,1250,3.8133950233459473,5.435083627700806,1.0
0,1500,5.475402116775513,8.025318145751953,1.0
0,1750,7.418028354644775,10.69020676612854,1.0
0,2000,9.746540546417236,13.571614742279053,1.0
0,250,0.14107275009155273,0.2709498405456543,1.0
0,500,0.6413078308105469,0.9378056526184082,1.0
0,750,1.4005601406097412,2.043242931365967,1.0
0,1000,2.4146292209625244,3.6121091842651367,1.0
0,1250,3.8134214878082275,5.661355257034302,1.0
0,1500,5.3641345500946045,7.9855358600616455,1.0
0,1750,7.38513708114624,10.44574236869812,1.0
0,2000,9.661933183670044,14.177248001098633,1.0
0,250,0.14355731010437012,0.25852465629577637,1.0
0,500,0.6234176158905029,0.9467499256134033,1.0
0,750,1.274261236190796,2.093334674835205,1.0
0,1000,2.38438081741333,3.7304420471191406,1.0
0,1250,3.8164267539978027,5.518664598464966,1.0
0,1500,5.543344259262085,7.855989694595337,1.0
0,1750,7.407344579696655,12.131782293319702,1.0
0,2000,9.632649660110474,13.952760934829712,1.0
0,250,0.14127039909362793,0.261249303817749,1.0
0,500,0.6424803733825684,0.9255654811859131,1.0
0,750,1.2997651100158691,2.1019670963287354,1.0
0,1000,2.3924202919006348,3.600616455078125,1.0
0,1250,3.698439598083496,5.4632062911987305,1.0
0,1500,5.560200452804565,7.816053628921509,1.0
0,1750,7.35534143447876,10.488238096237183,1.0
0,2000,9.656599998474121,14.308090686798096,1.0
0,250,0.1494736671447754,0.29782795906066895,1.0
0,500,0.5533101558685303,0.9987461566925049,1.0
0,750,1.3432869911193848,2.061908483505249,1.0
0,1000,2.3965094089508057,3.49413800239563,1.0
0,1250,3.9066827297210693,5.634198904037476,1.0
0,1500,5.406332731246948,7.961553573608398,1.0
0,1750,7.372732162475586,10.64500904083252,1.0
0,2000,9.62325143814087,13.6452054977417,1.0
0,250,0.17254877090454102,0.269634485244751,1.0
0,500,0.5704073905944824,0.9824492931365967,1.0
0,750,1.3993773460388184,2.068377733230591,1.0
0,1000,2.365678310394287,3.5987672805786133,1.0
0,1250,3.890118360519409,5.530291795730591,1.0
0,1500,5.3974387645721436,7.884603500366211,1.0
0,1750,7.364310264587402,10.528122425079346,1.0
0,2000,9.552611589431763,13.854479551315308,1.0
0,250,0.14480257034301758,0.279524564743042,1.0
0,500,0.5603437423706055,0.9779324531555176,1.0
0,750,1.3544552326202393,2.1052463054656982,1.0
0,1000,2.4126925468444824,3.5849316120147705,1.0
0,1250,4.228409767150879,5.513715028762817,1.0
0,1500,5.462954521179199,7.871900796890259,1.0
0,1750,7.42359733581543,10.691474914550781,1.0
0,2000,9.7413489818573,14.068153858184814,1.0
0,250,0.15442395210266113,0.27687931060791016,1.0
0,500,0.5490224361419678,0.9425125122070312,1.0
0,750,1.288254737854004,2.082064151763916,1.0
0,1000,2.4050652980804443,3.5979228019714355,1.0
0,1250,3.8095521926879883,5.415079593658447,1.0
0,1500,5.543535947799683,7.853086233139038,1.0
0,1750,7.3342506885528564,10.694526433944702,1.0
0,2000,9.843836784362793,14.20031213760376,1.0
0,250,0.16229820251464844,0.27434539794921875,1.0
0,500,0.5986177921295166,0.9855973720550537,1.0
0,750,1.3736941814422607,2.054616928100586,1.0
0,1000,2.407697916030884,3.5818238258361816,1.0
0,1250,3.8865485191345215,5.598930358886719,1.0
0,1500,5.420254707336426,8.077863454818726,1.0
0,1750,7.722758769989014,10.612928628921509,1.0
0,2000,9.718514204025269,13.70873236656189,1.0
0,250,0.14252614974975586,0.27159976959228516,1.0
0,500,0.6122274398803711,0.9487581253051758,1.0
0,750,1.3360517024993896,2.121919631958008,1.0
0,1000,2.424471378326416,3.474571943283081,1.0
0,1250,3.705019235610962,5.449064493179321,1.0
0,1500,5.479254722595215,7.844345808029175,1.0
0,1750,7.320143699645996,10.559277057647705,1.0
0,2000,9.614025592803955,13.849215269088745,1.0
0,250,0.14789986610412598,0.2850067615509033,1.0
0,500,0.5660743713378906,0.9768266677856445,1.0
