-2.371559   5.276135   1.824834  0.137197   0.380972  -0.016475  0.600000 0.013616 0
-4.521572   5.276135   1.824834  0.137197  -0.481688  -0.016475   1.000000 4e-4 14
5.944507  -8.441815  -2.919734  -0.219516   0.253105   0.026360   1.000001 4e-4 15

