mass,x,y,z,vx,vy,vz
0.0002,-0.3925888862677296,0.32223579338862773,-0.4269862504408126,0.3988860406595196,-0.07379847016751524,0.23222953668602284
0.0002,0.882497358188067,-1.3022085437856048,-0.7791608254488819,-0.049157109580877136,0.4504326237534964,-0.16471885129194125
0.0002,-0.08873510196863332,-0.39086255612364673,0.31246303064704567,-0.06328085257073393,0.33805742350853857,-0.2421933286306405
0.0002,0.3949196404605361,0.2993634254069231,-0.25456218003750625,0.02365191924758303,0.8383805579792628,0.05144833820810702
0.0002,0.16487546797703218,-0.10239457761167656,0.33913403773993395,-0.19198996628648463,-1.119169734454793,0.3483788354652505
0.0002,-0.16916480142701995,-0.0295997370037959,-0.3074585883433528,0.19636513458474633,0.1631071573631268,0.0667858447700033
0.0002,-0.264782407237823,0.1288433760048831,-0.11272678233755488,0.35293213973487814,-0.5264843778624877,0.06371981107863776
0.0002,-0.3268055222207982,0.5647168965826684,-0.004734682223439136,-0.28939618298605857,-0.7888075032467788,0.29718097322318116
0.0002,0.37397990045122875,0.15908864317408164,0.03059842063611744,-0.7643966487037501,-0.23366650293295851,0.0586811115419816
0.0002,-0.10964195251930674,-0.018778490738181126,0.052558281658552836,-0.9576791747818759,-0.3217650419741967,-0.17934863497573553
0.0002,-2.301553739220065,1.1255542810353438,-0.3011346773957946,-0.29897431822807313,-0.3374845659627491,-0.010507201997206329
0.0002,-0.06835251734190821,0.25643118024633016,0.04430696134112908,-0.21265826423640563,-0.6867175963971344,0.3460410444834814
0.0002,-0.6994227387438842,0.479153673502818,0.30635134013752807,-0.1953278494322915,0.22051864955522002,-0.1283926647240634
0.0002,-0.5587390844072927,-1.0214282517365223,1.690824087517716,-0.13017293330598784,0.45467858881259526,0.1414451637748862
0.0002,8.637140709441168,11.394815930033214,-9.636997287820684,0.12553589748674587,0.06279290649404907,-0.06224990757931183
0.0002,0.4522721156002174,0.4664784732920966,-0.6659570735991966,0.38262964026145646,0.2611470187643337,0.8758604078199489
0.0002,0.3625572218672828,-1.361786408582476,-1.1006437689004962,-0.6326857329220048,-0.03248495391494847,0.1424720592670628
0.0002,-0.27165171287364726,-1.5051058726351094,0.09195581416003809,-0.516535488183964,0.35902413917129555,-0.22212533463964476
0.0002,-4.78608569543011,-3.551381672261872,1.9063542838924845,-0.25593490783279293,0.039120366044470764,0.1614772520457219
0.0002,0.08257259716655799,-0.24623691006612874,-0.011129919759230075,0.05280713259501036,0.022751988535438344,-0.6332248607243786
0.0002,5.220811504042221,-7.725681698639927,13.334286617193973,0.035663112036194725,0.20497685798191548,0.07488469984244049
0.0002,0.3435578943501566,-0.31733938296896813,-0.1679815620106683,-0.6804285334367214,-0.19893793606405863,0.1222602440129777
0.0002,-0.8834181633472449,0.04953300053996605,1.4309121345187201,0.18432963106555333,-0.2830124037906424,0.4295646386445962
0.0002,-1.2054808951185625,-7.273478849171653,6.520441199662184,0.2111908133217192,-0.10854057819632398,0.1946921196456935
0.0002,-0.4405125783349778,0.022851773672118696,0.10270131337588531,-0.26147823527542075,-1.2735529309871614,-0.7778989425163921
0.0002,0.5475296348199957,6.003982244513066,-4.095379839277209,0.12127762362913191,0.16208111081226265,-0.13216810571894602
0.0002,-0.4830487184023948,1.8200003160520912,0.2463813049573624,-0.32095978602267883,0.20997849415394207,0.02300761124797929
0.0002,0.04445760778680511,-0.31493158292375767,-0.10327021527291715,-0.4853451441448561,0.23591805142850594,0.6605280688830585
0.0002,0.21170983903567922,1.2738731521251088,0.0017590054291174034,-0.05421384506077791,-0.07986670641580744,-0.1639337433360207
0.0002,0.5176295719827619,-0.325310255598083,0.10064965325908518,-0.12706575590294497,0.3274617425035802,0.4008461136180721
0.0002,0.0008359268801334126,-0.3661487463682541,0.04313763998557766,-0.09868714012448292,0.7461256332408401,0.21740801005417698
0.0002,-0.16356721604179209,-0.462617298645297,0.6470597184589837,-0.32596098327143674,1.088616464843662,-0.14429576642323752
0.0002,-0.1496136925923329,0.1992075200161499,-0.0023445953380911355,0.15678343800843086,-0.2088839173722058,-1.0407342325146618
0.0002,0.24239943409382883,-1.0497808008053617,0.0628100701756337,0.4548166853855552,0.45324218800798016,0.3649905010106285
0.0002,0.7946144447819048,0.9904264985606751,-1.3904945307023986,0.1844145728619179,-0.03213605246209259,0.5313546937221297
0.0002,0.03502762061867263,0.6329011863559278,1.0971135282660853,-0.5199526295561144,-0.14380959964457107,0.30803354618230483
