mass,x,y,z,vx,vy,vz
0.002,0.5698585822176836,-2.1318637076692903,-0.49543019251543363,0.2453029340589648,-0.045383842541150195,0.14281418981232497
0.002,0.1419653049622515,-0.8376699244547202,-0.6341070044556227,-0.06053493879813936,0.5546890682565779,-0.20284442406956427
0.002,1.7349082448754207,-5.760248971142965,-0.30389700970997874,-0.02265393979837321,0.1210213233457194,-0.08670289453248614
0.002,0.21669169112050124,0.3082029360766971,-1.0611139139368846,0.018838732766820524,0.66776937310418,0.04097855589028252
0.002,1.1396643617365814,0.8512799865311944,2.2405288855203196,-0.09774261231661102,-0.5697723458530553,0.17736060958196798
0.002,-0.5166721661027622,0.22661056672959276,-0.6435740777603602,0.15906143619529126,0.13212151311267284,0.054098465132810324
0.002,-8.68773654173821e-05,-0.814671748215399,-0.12901106161305903,0.2855691517234696,-0.4259960492540864,0.05155782188433003
0.002,-0.030373040203975823,0.04732901821343493,0.30438614663709407,-0.3304556973615306,-0.9007234680147095,0.33934499320530304
0.002,0.05649639402001353,-0.4402696257753146,0.44658650150809415,-0.6937037608189539,-0.21205657054735225,0.05325416828388751
0.002,-0.5414316530006418,0.02046188947610491,-0.15036520965543532,-0.8195832786697596,-0.2753670070382277,-0.15348683165407495
0.002,-0.6544010992020797,-0.37911840182145684,0.04269809103364053,-0.49433750433742085,-0.5580120696626374,-0.017373077539408612
0.002,-0.10073821443095063,0.19502488002037965,-0.12334864752086881,-0.21240956618446588,-0.6859144988590727,0.34563635890042516
0.002,0.3394617611757285,1.0562492549978904,-0.4624726494361695,-0.17468943877296306,0.19721856991584027,-0.11482664969895441
0.002,-0.09943040501573659,0.001468325777730643,-0.2500784302080894,-0.23471148994653024,0.8198193458246444,0.25503616068400764
0.002,-0.051555835614228655,-0.5293057229826312,-0.14016471543102155,0.5777540718170165,0.28899189900635697,-0.2864928541891978
0.002,0.6159051342057309,-0.5932001760645254,0.02110409364717799,0.3925223604270377,0.2678988594658174,0.8985053913940233
0.002,0.08305094501824574,-0.1896766264979558,-0.8440784992156455,-0.8439222594759916,-0.04333079486440129,0.19003959772185855
